Asus U36SD-RX389Z	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i5 i5-2430M	INTEL	Core i5 i5-2430M	2.3 Ghz (3M Cache)	8GB	DDR3 1333MHz			nVidia GeForce GT 520M	Dedikált	1GB DDR3 VRAM	1.6 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	8 cella 5600mAh	Magyar nyelvű Microsoft Windows 7 Ultimate 64bit	Belső meghajtó nélkül. Kérjen ajánlatot!	Van	Altec Lansing	2.0 megapixel	802.11 b/g/n	2.1 + EDR	Van	1xUSB 3.0 + 2xUSB 2.0	Van	5-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	328 x 238 x 19 mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM65 Express	A memória tovább nem bővíthető!																							160GB																																																																											
Asus U36SG-RX008D	0 Ft	13.3" (1366x768)			INTEL Core i5 i5-2450M	INTEL	Core i5 i5-2450M	2,50GHz - 3,10GHz / 3MB	4GB	DDR3 1333MHz	500GB	SATA 5400rpm	nVidia GeForce 610M	Dedikált	1GB	1.66 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	8 cella 5600mAh	Free DOS		Van	Van	0.3 megapixel	802.11 b/g/n	3.0	Van	1xUSB 3.0 + 2xUSB 2.0	Van	5-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	328 x 232 x 19 mm	Hálózati adapter	Mobile Intel HM65 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
ASUS U38N 13,3"/AMD A10-4655M 2GHz/6GB/128GB SSD/VGA/Win8 notebook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561													Magyar nyelvű billentyűzet, dokumentáció																																																															13																	802.11 b/g/n				33																		
Asus U40SD-WX113D	0 Ft	14" (1366x768)			INTEL Core i5 i5-2450M	INTEL	Core i5 i5-2450M	2,50GHz - 3,10GHz / 3MB	4GB	DDR3 1333MHz	500GB	SATA 5400rpm	nVidia GeForce GT 520M	Dedikált	1GB	1.98 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	8 cella	Free DOS		Van	Van	0.3 megapixel	802.11 b/g/n		Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció		Hálózati adapter	Mobile Intel HM65 Express	2 x SODIMM bővítőhely akár 8GB RAM	Van	Dokkoló: Csatlakoztatható, USB-n keresztül																																																																																																
Asus U41SV-WX110X - Windows 7 Professional 64bit	0 Ft	14" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i5 i5-2410M	INTEL	Core i5 i5-2410M	2.3 Ghz (3M Cache)	4GB	DDR3 1333MHz	500GB	SATA 5400rpm	nVidia GeForce GT 540M	Dedikált	1GB DDR3 VRAM	2.2kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	8 cella 5600mAh	Magyar nyelvű Microsoft Windows 7 Professional 64bit	DVD RW SuperMulti	Van	Altec Lansing	0.3 megapixel	802.11 b/g/n		Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	338x250x26,8mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM65 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus U43F-WX014V - Bamboo széria	0 Ft	14" WXGA HD LED háttérvilágítású kijelző - fényes (1366x768) Color Shine			INTEL Core i3 i3-370M	INTEL	Core i3 i3-370M	2.4 GHz (3M Cache)	4GB	DDR3 1066MHz	500GB	SATA 5400rpm	Intel Graphics Media Accelerator HD Graphics (GMA HD)	Integrált			24 hónap	6 cella 4400mAh	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	DVD RW SuperMulti	Van	Van	2.0 megapixel	802.11 b/g/n	Van		1xUSB 3.0 + 2xUSB 2.0	Van	5-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció		Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM	Van																																																																																																	
Asus U45JC-WX020X - Windows 7 Professional 64bit	0 Ft	14" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i5 i5-450M	INTEL	Core i5 i5-450M	2.4 GHz (3M Cache)	4GB	DDR3 1033MHz	500GB	SATA 5400rpm	nVidia GeForce 310M (N11M-GE1)	Dedikált	1GB DDR3 VRAM	2.1 kg		8 cella 5600mAh	Magyar nyelvű Microsoft Windows 7 Professional 64bit	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	1xUSB 3.0 + 2xUSB 2.0	Van	4-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	330x240x16,5-26,8mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus U45JC-WX039V - Windows 7 Home Premium 64bit	0 Ft	14" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i3 Mobile i3-370M	INTEL	Core i3 Mobile i3-370M	2.4 GHz (3M Cache)	3GB	DDR3 1066MHz	320GB	SATA 5400rpm	nVidia GeForce 310M (N11M-GE1)	Dedikált	1GB DDR3 VRAM	2.1 kg		8 cella 5600mAh	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	1xUSB 3.0 + 2xUSB 2.0	Van	4-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	330x240x16,5-26,8mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express		Van																																																																																																	
Asus U45JC-WX039X - Windows 7 Professional 64bit	0 Ft	14" WXGA HD LED háttérvilágítású kijelző - fényes (1366x768) Color Shine			INTEL Core i3 Mobile i3-370M	INTEL	Core i3 Mobile i3-370M	2.4 GHz (3M Cache)	3GB	DDR3 1066MHz	320GB	SATA 5400rpm	nVidia GeForce 310M (N11M-GE1)	Dedikált	1GB DDR3 VRAM	2.1kg		8 cella 5600mAh	Magyar nyelvű Microsoft Windows 7 Professional 64bit	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	330x240x26,8mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 4GB RAM																																																																																																		
ASUS U46E-WX069V 14"/Intel Core i3-2350M 2,3GHz/4GB/500GB/DVD író/Win7 notebook	0 Ft		14"-os	WXGA HD LED (1366 x 768)	Intel Core i3-2350M (2,3 GHz, 3 MB)				2 x 2 GB DDR3-1333		500 GB, 5400 RPM, SATA					2,08 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	8 cellás	Windows 7 Home Premium 64 bit	DVD Super Multi			0,3 megapixel	b/g/n	3.0	1 x VGA	3 x USB 2.0 és 1 x USB 3.0	1 x HDMI		Magyar nyelvű billentyűzet, dokumentáció	333 x 245 x 24,6-27 mm													10/100/1000	65 W																																																																																							
ASUS U500VZ 15,6" touch/Intel Core i7-3632QM 2,2 GHz/8GB/2x256GB SSD/VGA/Win8 notebook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561													Magyar nyelvű billentyűzet, dokumentáció																																																															15																NVIDIA GeForce GT 650M 2GB	802.11 b/g/n				39																		
Asus U50VG-XX038C	0 Ft	15.6" WXGA HD LED háttérvilágítású kijelző (1366x768)			INTEL Core 2 Duo T6500	INTEL	Core 2 Duo T6500	2.10 Ghz (800MHz FSB, 2M Cache)	4GB	DDR2 800MHz	320GB	SATA 5400rpm	nVidia GeForce G 105M (N10M-GE1)	Dedikált	512MB VRAM	2.56 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Magyar nyelvű Microsoft Windows Vista Home Premium	DVD RW SuperMulti	Van	Van	1.3 megapixel	Van	Van	Van	3xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	384x267x21,6-33,6mm	Hálózati adapter, hordtáska és egér	Mobile Intel PM45 Express + ICH9M				Van			Express kártya olvasó																																																																																												
ASUS U50VG-XX038C 15,6"/Intel Core 2 Duo T6500 2,16GHz/4GB/320GB/DVD S-multi/VHP notebook	0 Ft		15,6"-os	WXGA HD LED (1366 x 768)	Intel Core 2 Duo T6500 (2,16 GHz, 800 MHz, 2 MB)				2 x 2 GB DDR2-800		320 GB, 5400 RPM, SATA					2,56 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás	Vista Home Premium	DVD Super Multi			1,3 megapixel	b/g/n	2.1 + EDR	1 x VGA	3 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	384 x 267 x 21,6-33,6 mm			Táska és egér				Nincs	Nincs					10/100/1000	65 W	Nincs	Nincs		ExpressCard/34						1 x eSATA																																																																													
ASUS U50VG-XX134C	0 Ft	15.6" WXGA HD LED háttérvilágítású kijelző (1366x768)			INTEL Core 2 Duo T6670	INTEL	Core 2 Duo T6670		4GB	DDR2 800MHz	500GB	SATA 5400rpm	nVidia GeForce G 105M (N10M-GE1)	Dedikált	512MB VRAM	2.56 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 5600mAh	Magyar nyelvű Microsoft Windows Vista Home Premium	DVD RW SuperMulti	Van	Van	1.3 megapixel	Van	2.1 + EDR	Van	3xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	384x267x21,6-33,6mm	Hálózati adapter	Mobile Intel PM45 Express + ICH9M				Van			Express kártya olvasó																																																																																												
Asus U50VG-XX156V	0 Ft	15.6" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core 2 Duo T6600	INTEL	Core 2 Duo T6600		4GB	DDR2 800MHz	500GB	SATA 5400rpm	nVidia GeForce G 105M (N10M-GE1)	Dedikált	512MB	2.56 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	Slim DVD RW SuperMulti Double Layer	Bemenet Line-In	Digitális - S/PDIF	1.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	3xUSB 2.0	Van	8-az-1-ben kártyaolvasó (SD, MMC, MS, MS-Pro, XD, Smart Media, mini SD adapterrel, MS-Duo)	Magyar nyelvű billentyűzet, dokumentáció	384x267x21,6-33,6mm	Hálózati adapter, hordtáska és egér	Mobile Intel PM45 Express				Van			Express kártya olvasó																																																																																												
ASUS U50VG-XX156V 15,6"/Intel Core 2 Duo T6600 2,2GHz/4GB/500GB/DVD író/Win7 notebook	0 Ft		15,6"-os	WXGA HD LED (1366 x 768)	Intel Core 2 Duo T6600 (2,2 GHz, 800 MHz, 2 MB)				2 x 2 GB DDR2-800		500 GB, 5400 RPM, SATA					2,56 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás	Windows 7 Home Premium 64 bit	DVD Super Multi			1,3 megapixel	b/g/n	2.1 + EDR	1 x VGA	3 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	384 x 267 x 21,6-33,6 mm			Táska és egér				Nincs	Nincs					10/100/1000	65 W	Nincs	Nincs		ExpressCard/34						1 x eSATA																																																																													
Asus U50VG-XX162V	0 Ft	15.6" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core 2 Duo P8700	INTEL	Core 2 Duo P8700		4GB	DDR2 800MHz	500GB	SATA 5400rpm	nVidia GeForce G 105M (N10M-GE1)	Dedikált	512MB	2.56 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	Slim DVD RW SuperMulti Double Layer	Bemenet Line-In	Digitális - S/PDIF	1.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	3xUSB 2.0	Van	8-az-1-ben kártyaolvasó (SD, MMC, MS, MS-Pro, XD, Smart Media, mini SD adapterrel, MS-Duo)	Magyar nyelvű billentyűzet, dokumentáció	384x267x21,6-33,6mm	Hálózati adapter, hordtáska és egér	Mobile Intel PM45 Express				Van			Express kártya olvasó																																																																																												
ASUS U50VG-XX162V 15,6"/Intel Core 2 Duo P8700 2,53GHz/4GB/500GB/DVD író/Win7 notebook	0 Ft		15,6"-os	WXGA HD LED (1366 x 768)	Intel Core 2 Duo P8700 (2,53 GHz, 1066 MHz, 3 MB)				2 x 2 GB DDR2-800		500 GB, 5400 RPM, SATA					2,56 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás	Windows 7 Home Premium 64 bit	DVD Super Multi			1,3 megapixel	b/g/n	2.1 + EDR	1 x VGA	3 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	384 x 267 x 21,6-33,6 mm			Táska és egér				Nincs	Nincs					10/100/1000	65 W	Nincs	Nincs		ExpressCard/34						1 x eSATA																																																																													
Asus U53JC-XX165V Bamboo széria	0 Ft	15.6" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i5 i5-460M	INTEL	Core i5 i5-460M	2.53 Ghz (Turbo 2,8, 3M Cache)	4GB	DDR3 1066MHz	640GB	SATA 5400rpm	nVidia GeForce 310M (N11M-GE1)	Dedikált		2.76 Kg	24 hónap nemzetközi	6 cella	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	DVD RW SuperMulti	Bemenet Line-In	Van	2.0 megapixel	802.11 b/g/n	2.1 + EDR	Van	1xUSB 3.0 + 2xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	386x257x33 mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express																																																																																																			
Asus U80V-WX003C	0 Ft	14" WXGA HD LED háttérvilágítású kijelző (1366x768)			INTEL Core 2 Duo T6400	INTEL	Core 2 Duo T6400		4GB	DDR2 800MHz	320GB	SATA	ATI Mobility Radeon HD 4570 (M92-XT)	Dedikált	512MB VRAM	2.15 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Magyar nyelvű Microsoft Windows Vista Home Premium		Van	Van	1.3 megapixel	Van	Van	Van	3xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	351x243x21,5-31,6mm	Hálózati adapter, hordtáska és egér	Mobile Intel PM45 Express + ICH9M																																																																																																			
ASUS U80V-WX003C 14"/Intel Core 2 Duo T6400 2GHz/4GB/320GB/DVD S-multi/VHP notebook	0 Ft		14"-os	WXGA HD LED (1366 x 768)	Intel Core 2 Duo T6400 (2 GHz, 800 MHz, 2 MB)				2 x 2 GB DDR2-800		320 GB, 5400 RPM, SATA					2,15 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás	Vista Home Premium	DVD Super Multi			1,3 megapixel	b/g/n	2.1 + EDR	1 x VGA	3 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	351 x 243 x 21,5-31,6 mm			Táska és egér				Nincs	Nincs					10/100/1000	65 W	Nincs	Nincs																																																																																					
ASUS U80V-WX076C	0 Ft	14" WXGA LED háttérvilágítású kijelző (1366x768)			INTEL Core 2 Duo T6600	INTEL	Core 2 Duo T6600		4GB	DDR2 800MHz	500GB	SATA 5400rpm	ATI Mobility Radeon HD 4570 (M92-XT)	Dedikált	512MB	2.2 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	8 cella 5600mAh	Magyar nyelvű Microsoft Windows Vista Home Premium	DVD RW SuperMulti	Van	Van	1.3 megapixel	Van	2.1 + EDR	Van	3xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	351x243x21,5-31,6mm	Hálózati adapter	Mobile Intel PM45 Express + ICH9M																																																																																																			
Asus U80V-WX101V	0 Ft	14" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core 2 Duo T6600	INTEL	Core 2 Duo T6600		4GB	DDR2 800MHz	500GB	SATA 5400rpm	ATI Mobility Radeon HD 4570 (M92-XT)	Dedikált	512MB	2.15 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 5600mAh	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	Slim DVD RW SuperMulti Double Layer	Bemenet Line-In	Digitális - S/PDIF	1.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	3xUSB 2.0	Van	7-az-1-ben kártyaolvasó (SD, MMC, MS, XD, Smart Media, mini SD adapterrel, MS-Duo)	Magyar nyelvű billentyűzet, dokumentáció	351x243x21,5-31,6mm	Hálózati adapter, hordtáska és egér	Mobile Intel PM45 Express																																																																																																			
Asus U82U-WX029D	0 Ft	14" (1366x768)			AMD Dual-Core E450	AMD	Dual-Core E450	1.6 Ghz (1MB)	4GB	DDR3 1066MHz	320GB	SATA 5400rpm	AMD AMD Radeon HD6320M	Dedikált	Rendszermemóriából	1.6 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	4 cella	Free DOS		Van	Van	720p	802.11 b/g/n	3.0	Van	2xUSB 3.0 + 1xUSB 2.0	Van	3-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció		Hálózati adapter	AMD A50M	2 x SODIMM bővítőhely akár 8GB RAM	Van																																																																																																	
Asus UL20A-2X022V	0 Ft	12.1" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core 2 Duo ULV SU7300	INTEL	Core 2 Duo ULV SU7300		3GB	DDR2 800MHz	320GB	SATA 5400rpm	Intel Graphics Media Accelerator (GMA) 4500M (GL40)	Integrált		1.6 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 5600mAh	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	Belső meghajtó nélkül. Kérjen ajánlatot!	Bemenet Line-In	Van	0.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	3xUSB 2.0		5-az-1-ben kártyaolvasó (SD, MMC, XD, MS, MSPlus)	Magyar nyelvű billentyűzet, dokumentáció	296x210x251x30,9mm	Hálózati adapter, hordtáska és egér	Mobile Intel GS45 Express																																																																																																			
Asus UL20A-2X023V	0 Ft	12.1" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Celeron Dual Core	INTEL	Celeron Dual Core		2GB	DDR2 800MHz	250GB	SATA 5400rpm	Intel Graphics Media Accelerator (GMA) 4500M (GL40)	Integrált		1.6 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 5600mAh	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	Belső meghajtó nélkül. Kérjen ajánlatot!	Bemenet Line-In	Van	0.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	3xUSB 2.0		5-az-1-ben kártyaolvasó (SD, MMC, XD, MS, MSPlus)	Magyar nyelvű billentyűzet, dokumentáció	296x210x251x30,9mm	Hálózati adapter, hordtáska és egér	Mobile Intel GS45 Express																																																																																																			
Asus UL20FT-2X034X - Windows 7 Professional	0 Ft	12.1" WXGA HD LED háttérvilágítású kijelző (1366x768)			INTEL Core i3 Mobile i3-330UM	INTEL	Core i3 Mobile i3-330UM	1.2 Ghz (3M Cache)	4GB	DDR3 1066MHz	640GB	SATA 5400rpm	Intel Graphics Media Accelerator HD Graphics (GMA HD)	Integrált		1.56 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 5600mAh	Magyar nyelvű Microsoft Windows 7 Professional 64bit	Belső meghajtó nélkül. Kérjen ajánlatot!	Van	Van	1.3 megapixel	802.11 b/g/n	Van	Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó (SD, MMC, MS, MSPro)	Magyar nyelvű billentyűzet, dokumentáció	296x210x25,1-30,9mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
ASUS UL30A-QX077C	0 Ft	13.3" WXGA HD LED háttérvilágítású kijelző (1366x768)			INTEL Core 2 Duo ULV SU7300	INTEL	Core 2 Duo ULV SU7300		4GB	DDR2 1066MHz	500GB	SATA 5400rpm	Intel Graphics Media Accelerator (GMA) 4500M (GL40)	Integrált		1.5 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	8 cella 5600mAh	Magyar nyelvű Microsoft Windows Vista Home Premium		Van	Van	0.3 megapixel	Van	2.1 + EDR	Van	3xUSB 2.0		Van	Magyar nyelvű billentyűzet, dokumentáció	322x233x14,8-24,6mm	Hálózati adapter	Mobile Intel GS45 Express																																																																																																			
